"V1","V2","V3","V4","V5","F1","F2","F3","F4","F5","F6","F7","theta_V1","theta_V2","theta_V3","theta_V4","theta_V5","theta_F1","theta_F2","theta_F3","theta_F4","theta_F5","theta_F6","theta_F7"
0.5,0.4,0,0.1,0.2,3,3,3,3,3,3,3,0.0308518406328238,0.033481205854439,0.0288514841240788,0.0384214100085582,0.0580895794778278,0.377360507975421,0.377337511213639,0.377685716528814,0.37768013958491,0.377316339001654,0.377650976732062,0.37770617451575
0,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0168441870802555,0.0385441202388765,0.0288462035379642,0.0384159881411772,0.0580797872114956,0.377169993521467,0.377377503352189,0.377175593514364,0.377660084515009,0.377297030839417,0.37786081094345,0.378035357524648
0.1,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0185804906469777,0.0385452471043315,0.0288472568881935,0.0384172590906302,0.0580818553291828,0.377205022519076,0.377394127144903,0.377248793678222,0.377684839983522,0.377315551520778,0.377873342668004,0.378047302727521
0.2,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0206925544170041,0.0385466222337169,0.02884854230969,0.0384188100519393,0.0580843790817926,0.377247774128615,0.377414414377552,0.377338135154464,0.377715052252519,0.377338154014789,0.377888635380084,0.378061879699629
0.3,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0233065126360677,0.0385483308535053,0.0288501394718318,0.0384207371522312,0.0580875148843705,0.37730090170555,0.377439623099522,0.377449165262869,0.377752595807519,0.377366240193168,0.377907636932466,0.378079991934649
0.4,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0266048573685391,0.0385504974960078,0.0288521647878876,0.0384231808528284,0.0580914912893052,0.377368283776292,0.377471591838658,0.377589993701637,0.377800210422314,0.377401858864954,0.377931732340807,0.378102959631173
0.5,0.5,0,0.1,0.2,3,3,3,3,3,3,3,0.0308550930943915,0.0385533071319546,0.028854791171374,0.0384263497866909,0.0580966477710931,0.377455684117597,0.377513051954096,0.377772673938635,0.37786196711926,0.377448053981296,0.377962978845034,0.378132743755161
0,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0168395744800026,0.0214720134607498,0.0316532678190906,0.0384030164473322,0.0580613368944145,0.376943563462967,0.376859822224486,0.376925569679558,0.377088995041893,0.376894981426752,0.376862452176614,0.37664617511975
0.1,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185754197326578,0.021472678625498,0.0316544202378931,0.0384042898151593,0.058063408761351,0.37697861902143,0.376876474323758,0.376998799358595,0.377113780291561,0.376913529343456,0.376875017149561,0.376658157485849
0.2,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206869364147438,0.0214734903672152,0.0316558266024096,0.0384058437875012,0.0580659371824779,0.377021403773858,0.376896796695514,0.377088177846006,0.377144029557774,0.376936165691252,0.376890350986862,0.376672780339555
0.3,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233002375223291,0.0214744990292072,0.0316575741264849,0.0384077747279907,0.0580690789435058,0.377074573940987,0.376922050151005,0.377199256029738,0.377181620312741,0.376964295029883,0.376909404646963,0.376690950577266
0.4,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0265977684081359,0.0214757675551619,0.0316597744669562,0.0384102043675235,0.0580730339022543,0.377141823527332,0.376953890018258,0.377339957784794,0.377229108418643,0.376999782755789,0.376933380728201,0.376713806990049
0.5,0,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0308470340794582,0.0214774257615953,0.0316626474224211,0.0384133788097261,0.0580781989251571,0.377229286421059,0.376995415855434,0.377522710517999,0.377290935008947,0.377046041062712,0.376964705016351,0.376743678686264
0,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.016840353846564,0.023640383094681,0.0316547799930412,0.0384050843434697,0.0580642961722937,0.37698335407116,0.376933164893738,0.376961933417867,0.377164963969466,0.376950027707495,0.376992768686332,0.376824324380492
0.1,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185762765727532,0.0236411123543002,0.0316559321265267,0.0384063573647739,0.0580663674985718,0.377018405758668,0.37694981307851,0.377035158797338,0.37718974512977,0.376968571836765,0.377005329305224,0.376836302040441
0.2,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206878857679711,0.0236420023167393,0.0316573381423203,0.0384079109122021,0.058068895256556,0.377061185773081,0.376970130669157,0.377124532014605,0.377219989400268,0.37699120355161,0.377020657839853,0.376850919173645
0.3,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233012983354227,0.0236431081728371,0.0316590852397081,0.038409841330923,0.0580720362130676,0.377114350081172,0.376995378221119,0.377235603606189,0.37725757399245,0.377019327173969,0.377039704934894,0.37686908228782
0.4,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0265989640983961,0.0236444986520267,0.0316612847786909,0.0384122699931236,0.0580759896635012,0.377181589024118,0.377027207363864,0.37737629369463,0.377305050994553,0.377054804452075,0.377063669320059,0.376891926198018
0.5,0.1,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0308483934075324,0.0236463166248902,0.0316641570041072,0.0384154435494372,0.0580811533109664,0.3772690417899,0.37706872318079,0.377559034766553,0.377366867051661,0.377101053032497,0.377094982546807,0.376921785945943
0,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0168412991383691,0.0262599685931387,0.0316566141031352,0.0384075924545083,0.0580678854255525,0.377031622272168,0.377022138512394,0.377006044240618,0.377257123856697,0.377016803839081,0.377150863473467,0.377040450250242
0.1,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185773158354269,0.0262607735108071,0.0316577658918337,0.038408865057816,0.058069956104102,0.377066669286165,0.377038781936947,0.377079264446763,0.377281900060462,0.377035343377557,0.37716341876167,0.377052422109821
0.2,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206890372385788,0.0262617558047317,0.0316591714890931,0.0384104180951837,0.0580724830723864,0.377109443583412,0.37705909372672,0.377168631287683,0.377312138280989,0.377057969490243,0.377178740809856,0.377067032187851
0.3,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233025849947396,0.0262629763888251,0.0316609180592729,0.0384123478758287,0.0580756230308303,0.377162600682665,0.377084334010721,0.377279694792169,0.377349715258361,0.377086086092136,0.377197779789762,0.377085186503006
0.4,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.026600414309097,0.0262645105883278,0.0316631165815194,0.0384147752896417,0.0580795745691086,0.377229826084385,0.377116149374407,0.377420370120364,0.377397178038628,0.377121549979257,0.377221729027399,0.377108014105993
0.5,0.2,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0308500420843319,0.0262665171404187,0.031665987919411,0.0384179477686558,0.058084736544311,0.377317266507821,0.377157652927723,0.377603096995159,0.37745898120584,0.377167786680815,0.377253028639285,0.377137859089068
0,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0168424640158943,0.0294724127221204,0.0316588742537673,0.0384106831247073,0.0580723083694146,0.377091111943159,0.377131804041786,0.377060409473424,0.377370717136292,0.37709910704966,0.377345732400727,0.377306852110532
0.1,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185785965050215,0.0294733073895973,0.0316600256157492,0.0384119552056933,0.0580743782335748,0.377126153099964,0.377148441486552,0.377133623174532,0.377395487088201,0.377117640824415,0.377358280952472,0.377318816625448
0.2,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206904561773271,0.029474399207696,0.0316614306842863,0.0384135076017837,0.05807690420809,0.377168920203809,0.377168745934684,0.377222982039183,0.377425717660302,0.377140259867505,0.377373594745092,0.377333417693234
0.3,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233041705234108,0.0294757558886952,0.0316631766061608,0.0384154365902717,0.0580800429452363,0.377222068387755,0.377193977148606,0.377334035561704,0.377463285181114,0.377168367724818,0.37739262353058,0.37735156086456
0.4,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0266022013110348,0.0294774586093446,0.0316653737932066,0.0384178623638552,0.0580839919688038,0.377289275914699,0.377225774039056,0.377474691545177,0.377510728900299,0.377203813786072,0.377416552076412,0.377374365916439
0.5,0.3,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0308520736358655,0.029479688837013,0.031668244033649,0.0384210335101525,0.0580891518759288,0.37737670102307,0.377267262281038,0.377657400828211,0.377572515976963,0.37725003570152,0.377447834552853,0.377404192213422
0,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0168439160377486,0.0334757311258914,0.0316616919654533,0.0384145385379627,0.0580778238986615,0.377165519973042,0.377269140941946,0.377128390996757,0.377512980018188,0.377202126264053,0.377589929528193,0.377640764481736
0.1,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185801926783756,0.033476732064821,0.0316628425641292,0.0384158096988125,0.0580798923415648,0.377200551066518,0.377285768142512,0.377201593766807,0.37753773938624,0.377220650119138,0.37760246677893,0.377652716819816
0.2,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206922243015614,0.0334779535259921,0.0316642466593367,0.0384173609183778,0.0580824164915104,0.377243305242401,0.377306059537876,0.377290938442452,0.377567956420239,0.377243256490662,0.377617766238022,0.377667302502558
0.3,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233061438000703,0.0334794712132848,0.0316659912756754,0.0384192883400946,0.0580855527886612,0.377296436024289,0.377331273439585,0.377401972561369,0.377605505907466,0.37727134749536,0.377636776179629,0.377685425566704
0.4,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0266044416098846,0.0334813957451596,0.0316682035739318,0.0384217324493256,0.0580895298224444,0.377363822190192,0.377363248761456,0.377542806152718,0.377653128066993,0.3773069723035,0.37766088223756,0.377708407006879
0.5,0.4,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0308546205049685,0.0334838914270041,0.0316710724314812,0.0384249019151653,0.0580946871230915,0.377451227902978,0.377404717441649,0.377725493202339,0.377714894591355,0.377353175409214,0.377692142574231,0.377738208975549
0,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0168457796572406,0.0385471467947581,0.0316653078268004,0.0384194829906712,0.0580848997057235,0.377260751076973,0.377444737036659,0.377215415341158,0.377694867869579,0.377333895024589,0.377901996168291,0.378067405264107
0.1,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0185822415397188,0.0385482730935416,0.0316664577252125,0.038420753298284,0.0580869668272182,0.377295772508487,0.377461354140907,0.377288607470813,0.377719616722337,0.377352409260734,0.37791452173767,0.378079344612384
0.2,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0206944943492967,0.0385496475298091,0.0316678609639666,0.0384223034745221,0.0580894893611867,0.377338514831683,0.377481633187121,0.377377939029768,0.377749820881003,0.377375003862226,0.37792980692065,0.378093914423162
0.3,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0233086803069494,0.0385513552853323,0.0316696045125444,0.0384242295959225,0.0580926236440092,0.377391630771069,0.377506831691394,0.377488956606442,0.37778735428955,0.377403080182793,0.377948799083859,0.37811201772748
0.4,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.0266073010865642,0.0385535208260982,0.0316718154499091,0.0384266720486597,0.0580965981110957,0.377458997896155,0.377538787386533,0.377629768756419,0.377834955906318,0.377438686256689,0.377972882521524,0.378134974037969
0.5,0.5,0.1,0.1,0.2,3,3,3,3,3,3,3,0.030857871260251,0.038556329021908,0.0316746825290907,0.0384298393514056,0.0581017520589088,0.37754637848746,0.377580230415104,0.377812427093396,0.377896695489464,0.377484864844726,0.378004113374623,0.37816474327497
0,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168414920882627,0.0214741609812285,0.0350223342466147,0.0384072255022289,0.0580674938972246,0.377052752865776,0.376940740034956,0.376973518480717,0.377130898147134,0.376939382347686,0.376912067905184,0.376684818833995
0.1,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185775279705659,0.0214748257478611,0.0350235989039514,0.0384084980939817,0.058069564561614,0.37708779923915,0.376957384019749,0.377046738459861,0.377155675401306,0.376957922470338,0.376924625423618,0.376696794109352
0.2,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.020689272286499,0.0214756370082552,0.0350251422450445,0.0384100511258061,0.0580720915183815,0.377130572799765,0.376977696543622,0.377136105061201,0.377185914936167,0.37698054935604,0.376939950224891,0.37671140838504
0.3,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233028476449434,0.0214766450707986,0.0350270599765678,0.0384119808973603,0.0580752314636738,0.377183728986824,0.377002937746859,0.377247168250164,0.377223493558441,0.37700866691159,0.376958992648901,0.376729567943089
0.4,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0266007105708014,0.0214779125519726,0.0350294738074885,0.0384144085277916,0.0580791833260023,0.377250955318091,0.377034756803379,0.377387845385772,0.377270961091735,0.377044134514638,0.376982949394027,0.376752405797177
0.5,0,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308503789264212,0.0214795697462529,0.0350326265120773,0.0384175809947293,0.0580843452812818,0.37733839419868,0.377076261881992,0.377570571635435,0.377332766964104,0.377090372803587,0.377014254707341,0.376782259456886
0,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168422709786896,0.0236427375380441,0.0350239936845201,0.0384092922400813,0.0580704515163059,0.377092531016132,0.377014069587779,0.377009870798892,0.377206854599062,0.376994416423978,0.377042370277942,0.376862952757245
0.1,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185783842928985,0.0236434663673288,0.0350252580393704,0.0384105644982501,0.0580725216542594,0.377127573634133,0.37703070977422,0.377083086593294,0.377231627866754,0.377012952877111,0.377054923548811,0.376874923436438
0.2,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0206902210602075,0.0236443557980944,0.0350268009924181,0.0384121171026587,0.0580750479558976,0.377170342434577,0.377051017491314,0.377172447893984,0.377261862411033,0.377035575109072,0.377070243028118,0.376889531947119
0.3,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233039078025138,0.0236454609891013,0.0350287182390648,0.0384140463390769,0.0580781870638596,0.377223492607028,0.377076252648706,0.37728350434516,0.377299434700263,0.377063686808493,0.377089278742414,0.376907684263999
0.4,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.026601905522362,0.0236468503225612,0.0350311311906434,0.0384164729962491,0.0580821374280702,0.377290708348193,0.377108061026469,0.377424169869651,0.377346891184973,0.377099144007722,0.37711322383771,0.376930509653833
0.5,0.1,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308517374102418,0.0236486671847716,0.0350342830925714,0.0384196445783592,0.0580872980095211,0.377378137111353,0.377149556095188,0.37760688446878,0.377408686534592,0.377145372580586,0.377144518099868,0.376960351375383
0,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168432156954994,0.0262625672843955,0.0350260064121969,0.0384117989530976,0.0580740387582848,0.377140784095241,0.377103027220524,0.377053967767074,0.377298999249545,0.37706117772367,0.377200447703306,0.377079059713848
0.1,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185794229156189,0.0262633717240298,0.0350272703832751,0.0384130707840378,0.058076108247358,0.377175821982739,0.377119662592789,0.377127178312228,0.377323767534911,0.377079709519749,0.377212995617591,0.377091024560078
0.2,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0206913718230809,0.0262643534293178,0.035028812873195,0.0384146228781196,0.0580786337457462,0.377218585040292,0.377139964489126,0.377216533223408,0.377353995976187,0.377102326133441,0.377228308576637,0.377105626003872
0.3,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233051936688412,0.0262655732797946,0.0350307295431995,0.0384165514780158,0.0580817718752057,0.377271728056372,0.377165192416929,0.377327581639645,0.377391560734849,0.377130430846645,0.377247336231491,0.37712376954989
0.4,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0266033548349924,0.0262671062061782,0.0350331413667325,0.0384189768856151,0.0580857203160306,0.377338930211998,0.377196986977937,0.377468232368318,0.377439002940872,0.377165874627859,0.37727126612762,0.377146578589084
0.5,0.2,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308533850605921,0.0262691115306575,0.035036292292869,0.0384221473917083,0.0580908792271703,0.377426346645588,0.377238469795649,0.377650932783365,0.37750078541332,0.3772120913345,0.377302546787455,0.377176405558229
0,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168443798555174,0.0294753011371594,0.0350284866611593,0.0384148878841189,0.0580784592122177,0.377200254942639,0.377212672748953,0.377108315727786,0.37741257346717,0.377143462403029,0.377395294766357,0.377345437629189
0.1,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185807028040672,0.029476195272325,0.0350297501570455,0.0384161592009347,0.0580805278928193,0.377235287015193,0.377229302175607,0.377181519864765,0.377437335542155,0.377161988496781,0.377407835960845,0.377357395141186
0.2,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0206927898911057,0.0294772864378488,0.0350312920760543,0.0384177106557477,0.0580830524031816,0.377278042919175,0.377249596777215,0.377270866795667,0.377467556372081,0.377184598069256,0.377423140719711,0.377371987633911
0.3,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233067782248416,0.0294786423034174,0.0350332080312471,0.0384196384686567,0.0580861893144465,0.37733117704522,0.37727481566492,0.377381905266878,0.377505111696924,0.377212694079101,0.377442158201622,0.377390120060416
0.4,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0266051407263878,0.0294803435774603,0.0350356183686536,0.0384220622191277,0.0580901352198416,0.377398361178963,0.377306591595467,0.377522536506676,0.377552534696053,0.377248119873616,0.377466067250041,0.377412906383734
0.5,0.3,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308554153429101,0.0294825724376455,0.0350387680882184,0.0384252313941045,0.0580952920653218,0.37748576231345,0.377348059117659,0.377705219346283,0.377614301093887,0.377294321809976,0.377497330790264,0.377442714682624
0,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168458307576265,0.0334789629320484,0.0350315779605068,0.038418740609915,0.0580839708499871,0.377274634031431,0.377349979097663,0.377176270500947,0.377554807088652,0.377246453163779,0.377639458719537,0.377679313929384
0.1,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185822977362112,0.0334799632668417,0.0350328406120346,0.0384200109957758,0.058086038090344,0.377309655944537,0.377366598193992,0.377249463574277,0.377579558469386,0.377264969234791,0.377651988530379,0.377691259196838
0.2,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0206945566352009,0.0334811839890444,0.0350343814442455,0.0384215612674179,0.0580885607692279,0.377352398853319,0.377386879670173,0.37733879628092,0.377609765711683,0.377287566074358,0.377667278888732,0.377705836230519
0.3,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233087499354712,0.0334827007549351,0.0350362959536819,0.0384234875072122,0.0580916952318664,0.377405515516633,0.377412081192186,0.37744981527661,0.377647302949565,0.37731564517405,0.377686277481902,0.377723948509425
0.4,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0266073796257403,0.033484624112196,0.0350387236786666,0.0384259301097874,0.0580956699265135,0.377472883552557,0.377444040710598,0.377590629212462,0.377694909417639,0.377351254768394,0.377710369071194,0.377746916198863
0.5,0.4,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308579606126133,0.0334871182586259,0.0350418718778577,0.0384290976063265,0.058100824168571,0.377560265311688,0.37748548869114,0.377773289839344,0.377756655283483,0.377397437915118,0.377741610491996,0.377776700189945
0,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0168476932132185,0.0385507833330719,0.0350355458739827,0.0384236822318421,0.0580910425978132,0.377369834096405,0.3775255415642,0.377263266402462,0.377736662763114,0.377378191055695,0.377951487541701,0.378105912558163
0.1,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0185843453168684,0.0385519089486352,0.0350368077556031,0.0384249517654842,0.0580931085182961,0.377404846357612,0.37754215057451,0.377336448845331,0.377761403638862,0.377396697517962,0.37796400568182,0.378117844846705
0.2,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0206968252620242,0.0385532825491203,0.0350383476461834,0.038426500995044,0.0580956295830888,0.37744757742598,0.377562419713997,0.377425768447474,0.377791598018333,0.377419282599887,0.377979281776788,0.378132406021325
0.3,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0233112848511689,0.038554989262637,0.0350402609816878,0.0384284259360777,0.0580987620337513,0.37750067926227,0.37758760585436,0.377536770916354,0.377829119193393,0.377447347031074,0.377998262607883,0.37815049855713
0.4,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0266102373025094,0.038557153475053,0.035042687210486,0.0384308668841465,0.0581027341647137,0.377568028277206,0.377619545766067,0.377677563430795,0.377876705138871,0.377482937911062,0.37802233159743,0.378173441137756
0.5,0.5,0.2,0.1,0.2,3,3,3,3,3,3,3,0.0308612093110182,0.0385599599345868,0.0350458334545674,0.0384340322202058,0.0581078850578955,0.377655384941223,0.37766096812149,0.377860195371973,0.377938424090256,0.377529096566406,0.378053543561883,0.378203192424963
0,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0168438259128425,0.0214767746353599,0.0390976916069275,0.0384123481516445,0.058074987263446,0.377185689624089,0.377039249674972,0.377031879211609,0.377181897820757,0.376993423290862,0.37697246039636,0.376731850763121
0.1,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0185800937966792,0.0214774389183542,0.0390990863838932,0.0384136197969644,0.0580770564599409,0.377220724705838,0.377055883718761,0.377105087342746,0.377206665324769,0.377011953906386,0.376985008827361,0.376743817418457
0.2,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0206921151454154,0.0214782495890033,0.0391007885240269,0.0384151716749627,0.0580795816293968,0.377263484467538,0.377076184119949,0.377194439391257,0.377236892960006,0.377034569192348,0.377000322553987,0.376758421183651
0.3,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0233060242650818,0.0214792569137661,0.039102903558191,0.0384171000074345,0.0580827193377653,0.377316623312268,0.377101410155318,0.377305484151662,0.377274456647637,0.377062672239247,0.377019351122319,0.376776567595945
0.4,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0266042912025405,0.0214805230610604,0.0391055629727899,0.038419525073431,0.058086667247972,0.377383819761729,0.377133202489849,0.377446130091588,0.377321897962125,0.377098114164995,0.377043283138166,0.376799381755148
0.5,0,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0308544496017983,0.0214821790173484,0.0391090399493229,0.0384226951243009,0.0580918254522283,0.377471229074226,0.377174682055001,0.37762882396574,0.377383678498291,0.377144327961872,0.377074565211564,0.376829213352607
0,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0168446042202151,0.0236456030278986,0.0390995217597703,0.0384144134795788,0.0580779428529109,0.377225452445519,0.37711256317178,0.377068217559948,0.377257839041723,0.377048442489662,0.377102745529257,0.376909966026563
0.1,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0185809494745634,0.0236463313212712,0.0391009161977632,0.0384156847808562,0.0580800115210095,0.377260483718216,0.377129193344824,0.377141421458911,0.377282602520324,0.377066969354982,0.377115289652295,0.376921928006218
0.2,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0206930632022831,0.0236472201023269,0.0391026179054404,0.0384172362313176,0.0580825360183187,0.377303238677582,0.377149488909124,0.377230768152051,0.37731282508577,0.377089579960549,0.377130598001945,0.376936525971384
0.3,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0233070836311822,0.0236483244897609,0.0391047324199264,0.0384191640402601,0.058085672920124,0.377356371662862,0.377174709030696,0.377341806342153,0.377350382606246,0.377117677280741,0.377149619995655,0.37695466525192
0.4,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0266054852506505,0.0236497123524305,0.0391073908364325,0.038421588127284,0.0580896193215248,0.377423557439479,0.37720649061051,0.377482440595716,0.377397812798974,0.377153108738095,0.37717354028386,0.376977466867408
0.5,0.1,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0308558070530618,0.0236515278561815,0.0391108669251852,0.038424757294618,0.0580947761539163,0.377510956647468,0.377247960178454,0.377665122832504,0.377459582825166,0.377199312831595,0.377204811318653,0.377007286539119
0,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.016845548228544,0.0262657300286573,0.0391017415485416,0.0384169184739723,0.0580815276439266,0.377273686871896,0.377201501152089,0.377112297534473,0.377349965084429,0.377115185602799,0.377260801729809,0.377126049874612
0.1,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0185819873269834,0.02626653388106,0.0391031355650591,0.0384181893645596,0.0580835956561457,0.377308713481822,0.377218126599123,0.37718549627628,0.377374723598974,0.377133707923956,0.377273340543521,0.377138006104846
0.2,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0206942131078842,0.0262675148694884,0.0391048367626351,0.0384197403021659,0.0580861193707346,0.377351462733379,0.377238416363247,0.377274836612837,0.377404940147501,0.377156312922221,0.377288642427902,0.377152597026988
0.3,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0233083685306448,0.0262687338266709,0.0391069506316003,0.0384216674656983,0.0580892552727031,0.377404588470872,0.377263629171616,0.377385866667072,0.377442490027652,0.377184403165275,0.377307656276395,0.377170727470445
0.4,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0266069334649312,0.0262702651163209,0.0391096077755014,0.0384240902964484,0.0580931997427727,0.37747176059061,0.377295396857802,0.377526486055141,0.377489905870577,0.377219821133247,0.377331561280366,0.377193512638053
0.5,0.2,0.3,0.1,0.2,3,3,3,3,3,3,3,0.030857453448157,0.0262722689393077,0.0391130827850025,0.0384272583893451,0.0580983549072341,0.377559147484793,0.377336854190273,0.377709154123878,0.37755166303518,0.377266013376069,0.377362818728233,0.37722331757266
0,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0168467115214726,0.0294788164850448,0.0391044769492683,0.038420005294283,0.0580859450612477,0.377333134639554,0.377311122237133,0.377166624504395,0.377463516079927,0.37719744774729,0.377455622129976,0.377392398627273
0.1,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0185832662532007,0.0294797099653413,0.0391058704416134,0.0384212756596081,0.0580880122704771,0.377368155402626,0.37732774170148,0.377239816772028,0.377488268389366,0.377215964300101,0.377468154228948,0.377404347516115
0.2,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0206956301130406,0.0294808003303994,0.0391075710025171,0.0384228259637221,0.0580905349995026,0.377410897519454,0.377348024186229,0.377329149175497,0.377518477335874,0.377238562293376,0.377483447906471,0.377418929474979
0.3,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0233099518939932,0.0294821552054387,0.0391096840873466,0.0384247523460838,0.0580936696873185,0.377464014409399,0.377373228014515,0.377440169296095,0.377556017824022,0.377266643886665,0.37750245164673,0.377437048875993
0.4,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0266087179981629,0.029483854618979,0.0391123395465496,0.0384271735020469,0.0580976115952396,0.377531168331656,0.377404976880597,0.377580769045144,0.3776034142764,0.377302043687865,0.377526335599493,0.377459811113525
0.5,0.3,0.3,0.1,0.2,3,3,3,3,3,3,3,0.0308594821782999,0.029486081806619,0.0391158132215762,0.0384303402657832,0.058102764697017,0.377618539946376,0.377446418936957,0.377763419558411,0.377665155385937,0.377348221179777,0.377557575947151,0.377489597397235
